sku,category,units_sold,sales_total,unit_price,total_value,value_pct,cum_value_pct,ABC_class
TEC-PH-10000673,Technology,25,1221.812,48.872479999999996,1221.812,0.05318699035488081,82.27983642462854,B
OFF-BI-10000632,Office Supplies,38,1219.821,32.10055263157894,1219.821,0.05310031965775509,82.3329367442863,B
OFF-BI-10001597,Office Supplies,47,1217.106,25.89587234042553,1217.106,0.052982132343492756,82.38591887662979,B
TEC-MA-10002210,Technology,10,1212.705,121.2705,1212.705,0.052790551360042084,82.43870942798983,B
OFF-AP-10001242,Office Supplies,20,1207.2,60.36,1207.2,0.05255091188858198,82.49126033987842,B
FUR-FU-10002918,Furniture,18,1200.936,66.71866666666666,1200.936,0.05227823220661538,82.54353857208504,B
OFF-ST-10002974,Office Supplies,30,1193.818,39.793933333333335,1193.818,0.05196837684642409,82.59550694893146,B
OFF-ST-10001469,Office Supplies,24,1187.56,49.48166666666666,1187.56,0.051695958351892314,82.64720290728334,B
FUR-FU-10000965,Furniture,24,1184.232,49.342999999999996,1184.232,0.05155108638803778,82.69875399367137,B
TEC-AC-10001465,Technology,34,1184.032,34.82447058823529,1184.032,0.05154238014020998,82.75029637381158,B
OFF-BI-10003718,Office Supplies,12,1180.704,98.392,1180.704,0.051397508176355446,82.80169388198793,B
OFF-AR-10002135,Office Supplies,25,1166.44,46.6576,1166.44,0.050776578581276974,82.85247046056921,B
TEC-PH-10000455,Technology,10,1159.9,115.99000000000001,1159.9,0.05049188427730802,82.90296234484651,B
TEC-AC-10001552,Technology,25,1154.664,46.18656,1154.664,0.05026395470917629,82.9532262995557,B
TEC-PH-10002789,Technology,12,1154.326,96.19383333333333,1154.326,0.05024924115034731,83.00347554070605,B
TEC-AC-10003610,Technology,20,1139.81,56.9905,1139.81,0.049617341683005814,83.05309288238905,B
TEC-PH-10001700,Technology,22,1135.028,51.59218181818182,1135.028,0.049409175297443195,83.1025020576865,B
OFF-ST-10000675,Office Supplies,34,1125.148,33.092588235294116,1125.148,0.04897908665475002,83.15148114434125,B
TEC-PH-10001051,Technology,14,1119.888,79.99199999999999,1119.888,0.04875011233687896,83.20023125667812,B
TEC-PH-10002170,Technology,19,1119.84,58.93894736842105,1119.84,0.04874802283740029,83.24897927951552,B
FUR-BO-10001519,Furniture,22,1119.195,50.872499999999995,1119.195,0.04871994518815565,83.29769922470368,B
FUR-FU-10004091,Furniture,39,1117.4279999999999,28.651999999999997,1117.4279999999999,0.04864302548859706,83.34634225019228,B
OFF-ST-10000532,Office Supplies,31,1115.92,35.99741935483871,1115.92,0.04857738037997548,83.39491963057226,B
FUR-FU-10000723,Furniture,33,1115.6399999999999,33.807272727272725,1115.6399999999999,0.048565191633016556,83.44348482220528,B
FUR-FU-10001979,Furniture,28,1114.384,39.79942857142857,1114.384,0.048510516396658,83.49199533860194,B
OFF-AR-10002671,Office Supplies,8,1113.024,139.128,1113.024,0.04845131391142898,83.54044665251337,B
TEC-PH-10002726,Technology,26,1112.788,42.79953846153846,1112.788,0.048441040538992175,83.58888769305236,B
TEC-AC-10004353,Technology,21,1108.8,52.8,1108.8,0.048267437957305905,83.63715513100966,B
OFF-PA-10000474,Office Supplies,34,1105.7279999999998,32.521411764705874,1105.7279999999998,0.04813370999067094,83.68528884100033,B
OFF-PA-10001125,Office Supplies,41,1102.888,26.89970731707317,1102.888,0.04801008127151623,83.73329892227184,B
OFF-BI-10000977,Office Supplies,47,1100.48,23.414468085106382,1100.48,0.047905258047669555,83.7812041803195,B
OFF-BI-10004593,Office Supplies,34,1100.4,32.36470588235294,1100.4,0.047901775548538444,83.82910595586804,B
OFF-PA-10003302,Office Supplies,32,1098.6399999999999,34.332499999999996,1098.6399999999999,0.047825160567653825,83.8769311164357,B
OFF-PA-10004071,Office Supplies,21,1098.504,52.30971428571428,1098.504,0.04781924031913092,83.92475035675483,B
OFF-PA-10000806,Office Supplies,20,1097.2079999999999,54.86039999999999,1097.2079999999999,0.0477628238332068,83.97251318058804,B
OFF-BI-10004224,Office Supplies,36,1089.936,30.275999999999996,1089.936,0.047446264662188105,84.01995944525022,B
FUR-TA-10004152,Furniture,16,1088.64,68.04,1088.64,0.04738984817626399,84.06734929342649,B
FUR-CH-10001190,Furniture,10,1087.92,108.792,1087.92,0.04735850568408392,84.11470779911058,B
TEC-AC-10004568,Technology,41,1086.012,26.488097560975607,1086.012,0.04727544807980673,84.16198324719038,B
TEC-PH-10004922,Technology,19,1085.238,57.11778947368421,1085.238,0.04724175490071316,84.20922500209109,B
OFF-BI-10002735,Office Supplies,39,1073.903,27.53597435897436,1073.903,0.04674832830507277,84.25597333039616,B
OFF-AP-10001293,Office Supplies,30,1073.676,35.7892,1073.676,0.04673844671378822,84.30271177710995,B
OFF-ST-10001418,Office Supplies,20,1073.248,53.662400000000005,1073.248,0.046719815343436735,84.34943159245339,B
OFF-AR-10001953,Office Supplies,27,1073.112,39.744888888888894,1073.112,0.04671389509491384,84.3961454875483,B
OFF-ST-10000877,Office Supplies,20,1072.626,53.631299999999996,1072.626,0.04669273891269229,84.44283822646099,B
FUR-BO-10004690,Furniture,9,1072.344,119.14933333333335,1072.344,0.0466804631032551,84.48951868956425,B
TEC-PH-10002398,Technology,12,1070.304,89.19200000000001,1070.304,0.04659165937541157,84.53611034893966,B
FUR-BO-10000330,Furniture,10,1064.624,106.4624,1064.624,0.04634440193710214,84.58245475087676,B
OFF-ST-10003692,Office Supplies,21,1053.032,50.14438095238095,1053.032,0.04583978781300302,84.62829453868977,B
OFF-ST-10003282,Office Supplies,18,1051.7759999999998,58.43199999999999,1051.7759999999998,0.04578511257664446,84.67407965126641,B
FUR-FU-10002253,Furniture,27,1047.7359999999999,38.80503703703703,1047.7359999999999,0.04560924637052296,84.71968889763693,B
OFF-AP-10004540,Office Supplies,13,1042.08,80.16,1042.08,0.045363033681952866,84.76505193131888,B
TEC-PH-10004531,Technology,24,1041.81,43.40875,1041.81,0.04535128024738534,84.81040321156627,B
OFF-BI-10002082,Office Supplies,47,1041.664,22.163063829787234,1041.664,0.04534492468647105,84.85574813625274,B
FUR-TA-10003469,Furniture,12,1040.625,86.71875,1040.625,0.04529969572900565,84.90104783198174,B
TEC-AC-10000580,Technology,14,1039.87,74.27642857142857,1039.87,0.045266829643455714,84.9463146616252,B
TEC-MA-10004552,Technology,4,1035.8,258.95,1035.8,0.04508965750016005,84.99140431912535,B
TEC-MA-10003176,Technology,3,1029.6,343.2,1029.6,0.04481976381749834,85.03622408294285,B
OFF-AP-10001564,Office Supplies,6,1023.3520000000001,170.55866666666668,1023.3520000000001,0.04454778063535797,85.0807718635782,B
OFF-PA-10000482,Office Supplies,28,1016.7919999999999,36.314,1016.7919999999999,0.04426221570660623,85.12503407928482,B
FUR-BO-10001918,Furniture,10,1014.174,101.4174,1014.174,0.04414825092254037,85.16918233020736,B
TEC-MA-10002937,Technology,3,1007.979,335.993,1007.979,0.043878574896074364,85.21306090510343,B
TEC-AC-10002942,Technology,17,1007.4,59.258823529411764,1007.4,0.04385337030861289,85.25691427541204,B
FUR-TA-10000849,Furniture,13,1007.262,77.4816923076923,1007.262,0.04384736299761171,85.30076163840965,B
OFF-PA-10002377,Office Supplies,52,1004.652,19.32023076923077,1004.652,0.04373374646345896,85.34449538487311,B
FUR-FU-10004904,Furniture,19,1002.936,52.7861052631579,1002.936,0.04365904685709646,85.38815443173021,B
FUR-FU-10000747,Furniture,23,1002.3639999999999,43.58104347826087,1002.3639999999999,0.04363414698830896,85.43178857871852,B
TEC-PH-10001918,Technology,9,1000.728,111.192,1000.728,0.043562929881077586,85.4753515085996,B
OFF-ST-10000604,Office Supplies,30,980.232,32.6744,980.232,0.04267071360368496,85.51802222220329,B
OFF-PA-10003641,Office Supplies,40,970.784,24.2696,970.784,0.04225943045629983,85.56028165265958,B
FUR-CH-10003761,Furniture,8,969.252,121.1565,969.252,0.04219274059793891,85.60247439325752,B
FUR-CH-10001802,Furniture,10,967.84,96.784,967.84,0.04213127448827467,85.6446056677458,B
OFF-PA-10001815,Office Supplies,20,960.8,48.04,960.8,0.04182481456473621,85.68643048231053,B
OFF-PA-10001497,Office Supplies,19,956.3040000000001,50.33178947368422,956.3040000000001,0.041629098113567346,85.72805958042409,B
OFF-ST-10001713,Office Supplies,20,953.82,47.691,953.82,0.041520966515546105,85.76958054693964,B
OFF-AP-10001563,Office Supplies,26,952.168,36.62184615384616,952.168,0.04144905290848851,85.81102959984813,B
FUR-FU-10003553,Furniture,17,949.026,55.82505882352941,949.026,0.04131227775511381,85.85234187760324,B
OFF-AP-10001271,Office Supplies,19,948.228,49.90673684210526,948.228,0.0412775398262809,85.89361941742952,B
OFF-EN-10001453,Office Supplies,16,939.092,58.69325,939.092,0.040879838425507145,85.93449925585503,B
OFF-AP-10003287,Office Supplies,22,937.848,42.62945454545454,937.848,0.04082568556401825,85.97532494141905,B
OFF-ST-10001476,Office Supplies,29,937.4639999999999,32.326344827586205,937.4639999999999,0.04080896956818888,86.01613391098724,B
FUR-BO-10001601,Furniture,10,935.1972,93.51971999999999,935.1972,0.040710292955308626,86.05684420394255,B
OFF-AP-10002578,Office Supplies,21,929.48,44.26095238095238,929.48,0.04046141615490323,86.09730562009744,B
TEC-AC-10001767,Technology,25,927.768,37.11072,927.768,0.04038689067349729,86.13769251077095,B
FUR-CH-10003956,Furniture,16,922.74,57.67125,922.74,0.04016801560310647,86.17786052637405,B
FUR-TA-10004442,Furniture,5,917.9200000000001,183.584,917.9200000000001,0.03995819503045657,86.2178187214045,B
TEC-MA-10002859,Technology,11,917.8979999999999,83.44527272727272,917.8979999999999,0.039957237343195506,86.2577759587477,B
TEC-PH-10003885,Technology,15,910.662,60.7108,910.662,0.03964224529678582,86.29741820404449,B
TEC-PH-10000215,Technology,27,908.7,33.65555555555556,908.7,0.03955683700559513,86.33697504105008,B
TEC-PH-10002262,Technology,18,904.5519999999999,50.25288888888888,904.5519999999999,0.03937626942564662,86.37635131047573,B
FUR-CH-10002304,Furniture,44,901.506,20.48877272727273,901.506,0.039243673271229275,86.41559498374696,B
OFF-BI-10001670,Office Supplies,40,901.03,22.52575,901.03,0.03922295240139912,86.45481793614836,B
TEC-AC-10000158,Technology,27,899.75,33.324074074074076,899.75,0.03916723241530122,86.49398516856365,B
OFF-ST-10003442,Office Supplies,34,899.304,26.45011764705882,899.304,0.03914781748264523,86.5331329860463,B
TEC-AC-10000358,Technology,24,888.966,37.04025,888.966,0.03869779153242641,86.57183077757873,B
TEC-AC-10002323,Technology,44,884.0,20.09090909090909,884.0,0.03848161539886222,86.61031239297759,B
TEC-PH-10001433,Technology,11,882.102,80.1910909090909,882.102,0.03839899310697642,86.64871138608457,B
FUR-CH-10001797,Furniture,26,881.192,33.892,881.192,0.03835937967935995,86.68707076576393,B
OFF-PA-10002254,Office Supplies,37,881.092,23.813297297297296,881.092,0.038355026555446044,86.72542579231938,B
OFF-PA-10003039,Office Supplies,32,879.832,27.49475,879.832,0.038300177194130924,86.76372596951352,B
OFF-AR-10003373,Office Supplies,32,873.636,27.301125,873.636,0.03803045763642578,86.80175642714994,B
OFF-ST-10003479,Office Supplies,25,872.256,34.89024,872.256,0.037970384526413985,86.83972681167636,B
OFF-AP-10004708,Office Supplies,30,867.768,28.9256,867.768,0.03777501632515822,86.87750182800151,B
FUR-FU-10001290,Furniture,21,867.2599999999999,41.29809523809523,867.2599999999999,0.037752902455675606,86.91525473045719,B
OFF-PA-10001144,Office Supplies,17,865.4879999999999,50.91105882352941,865.4879999999999,0.037675765099921335,86.95293049555711,B
OFF-ST-10003123,Office Supplies,26,858.8820000000001,33.03392307692308,858.8820000000001,0.03738819773416921,86.99031869329129,B
FUR-BO-10004409,Furniture,17,858.858,50.52105882352941,858.858,0.037387152984429864,87.02770584627572,B
OFF-PA-10000062,Office Supplies,17,857.376,50.433882352941175,857.376,0.03732263968802589,87.06502848596375,B
FUR-BO-10000711,Furniture,12,851.76,70.98,851.76,0.03707816824902136,87.10210665421278,B
OFF-ST-10003994,Office Supplies,16,849.3119999999999,53.081999999999994,849.3119999999999,0.03697160377560912,87.13907825798839,B
TEC-PH-10004093,Technology,23,846.216,36.792,846.216,0.036836831059234826,87.17591508904762,B
TEC-PH-10002115,Technology,15,844.672,56.31146666666667,844.672,0.036769618826004234,87.21268470787362,B
OFF-BI-10001543,Office Supplies,30,842.166,28.072200000000002,842.166,0.036660529540721944,87.24934523741435,B
FUR-FU-10001473,Furniture,57,839.6759999999999,14.73115789473684,839.6759999999999,0.03655213675526587,87.28589737416961,B
OFF-BI-10002133,Office Supplies,42,834.6,19.871428571428574,834.6,0.03633117218539639,87.322228546355,B
TEC-PH-10003555,Technology,41,832.238,20.29848780487805,832.238,0.03622835139855011,87.35845689775356,B
FUR-TA-10001857,Furniture,11,828.0965,75.2815,828.0965,0.036048066771656,87.39450496452521,B
OFF-ST-10002790,Office Supplies,13,827.12,63.62461538461538,827.12,0.03600555851663678,87.43051052304185,B
FUR-BO-10000112,Furniture,9,825.174,91.68599999999999,825.174,0.03592084672527232,87.46643136976712,B
OFF-AP-10002439,Office Supplies,16,823.2520000000001,51.453250000000004,823.2520000000001,0.03583717968364719,87.50226854945078,B
FUR-FU-10001185,Furniture,28,822.738,29.3835,822.738,0.03581480462672975,87.5380833540775,B
FUR-CH-10004540,Furniture,32,815.864,25.49575,815.864,0.035515570888888376,87.57359892496639,B
OFF-AP-10001391,Office Supplies,9,812.1600000000001,90.24000000000001,812.1600000000001,0.03535433117911758,87.60895325614551,B
TEC-PH-10002538,Technology,24,803.692,33.48716666666667,803.692,0.03498570864608865,87.6439389647916,B
FUR-CH-10004754,Furniture,31,803.464,25.918193548387098,803.464,0.03497578352356497,87.67891474831517,B
FUR-BO-10003894,Furniture,14,802.074,57.291,802.074,0.034915275101161776,87.71383002341632,B
TEC-AC-10001714,Technology,23,789.822,34.34008695652174,789.822,0.03438193035923094,87.74821195377555,B
FUR-FU-10003930,Furniture,14,786.9,56.207142857142856,786.9,0.034254732078466826,87.78246668585402,B
OFF-EN-10003055,Office Supplies,22,783.608,35.618545454545455,783.608,0.03411142723922129,87.81657811309324,B
OFF-BI-10001524,Office Supplies,67,780.456,11.648597014925373,780.456,0.03397421677345521,87.8505523298667,B
TEC-PH-10003931,Technology,17,779.87,45.87470588235294,779.87,0.03394870746731977,87.88450103733402,B
TEC-AC-10004510,Technology,50,778.736,15.57472,778.736,0.03389934304213616,87.91840038037616,B
FUR-FU-10003268,Furniture,20,775.6120000000001,38.78060000000001,775.6120000000001,0.03376335145106598,87.95216373182723,B
TEC-AC-10001109,Technology,28,773.742,27.633642857142856,773.742,0.03368194803387607,87.9858456798611,B
OFF-AP-10000240,Office Supplies,16,770.112,48.132,770.112,0.03352392963580156,88.0193696094969,B
OFF-PA-10000157,Office Supplies,39,767.232,19.672615384615384,767.232,0.03339855966708128,88.05276816916398,B
FUR-CH-10002774,Furniture,19,764.7,40.247368421052634,764.7,0.03328833856958138,88.08605650773356,B
FUR-FU-10002116,Furniture,15,763.6679999999999,50.911199999999994,763.6679999999999,0.03324341433078994,88.11929992206434,B
TEC-AC-10003023,Technology,14,759.936,54.28114285714286,759.936,0.033080955746323255,88.15238087781067,B
OFF-AP-10001469,Office Supplies,20,759.1220000000001,37.956100000000006,759.1220000000001,0.033045521317664125,88.18542639912833,B
OFF-PA-10002581,Office Supplies,30,755.912,25.197066666666668,755.912,0.03290578604002798,88.21833218516836,B
FUR-BO-10002268,Furniture,16,754.7336,47.17085,754.7336,0.0328544888278266,88.25118667399619,B
OFF-BI-10001989,Office Supplies,43,753.182,17.51586046511628,753.182,0.032786945757178554,88.28397361975337,B
TEC-PH-10002085,Technology,14,752.2860000000001,53.73471428571429,752.2860000000001,0.032747941766910024,88.31672156152028,B
FUR-BO-10002824,Furniture,6,748.8608,124.81013333333334,748.8608,0.03259883856661118,88.3493204000869,B
TEC-PH-10001819,Technology,19,746.834,39.30705263157895,746.834,0.03251060945112428,88.38183100953802,B
TEC-PH-10003171,Technology,18,746.17,41.45388888888888,746.17,0.032481704708335994,88.41431271424635,B
OFF-PA-10003892,Office Supplies,16,743.432,46.4645,743.432,0.03236251617557345,88.44667523042192,B
TEC-PH-10002923,Technology,25,739.8,29.592,739.8,0.032204410715020663,88.47887964113694,B
OFF-AP-10002191,Office Supplies,15,737.754,49.1836,737.754,0.0321153457997423,88.51099498693668,B
FUR-BO-10003660,Furniture,4,729.2339999999999,182.30849999999998,729.2339999999999,0.03174445964227815,88.54273944657896,B
TEC-PH-10003174,Technology,7,727.944,103.99199999999999,727.944,0.03168830434378886,88.57442775092275,B
FUR-BO-10000468,Furniture,21,723.842,34.468666666666664,723.842,0.03150973920084075,88.6059374901236,B
TEC-MA-10001681,Technology,6,723.51,120.585,723.51,0.031495286829446606,88.63743277695303,B
OFF-PA-10001954,Office Supplies,33,721.7439999999999,21.8710303030303,721.7439999999999,0.03141841066112716,88.66885118761417,B
TEC-AC-10001772,Technology,45,718.65,15.969999999999999,718.65,0.031283725007231145,88.7001349126214,B
TEC-PH-10001198,Technology,12,709.92,59.16,709.92,0.030903697289547803,88.73103860991094,B
OFF-ST-10003058,Office Supplies,30,709.5,23.65,709.5,0.030885414169109435,88.76192402408005,B
TEC-AC-10000865,Technology,12,708.0,59.0,708.0,0.030820117310400963,88.79274414139044,B
FUR-CH-10003606,Furniture,6,705.32,117.55333333333334,705.32,0.030703453589508486,88.82344759497995,B
OFF-AR-10004022,Office Supplies,22,705.208,32.05490909090909,705.208,0.030698578090724914,88.85414617307067,B
OFF-BI-10003984,Office Supplies,44,704.691,16.015704545454547,704.691,0.03067607244009006,88.88482224551076,B
TEC-MA-10001695,Technology,6,703.71,117.28500000000001,703.71,0.030633368294494718,88.91545561380525,B
FUR-FU-10004845,Furniture,14,702.44,50.174285714285716,702.44,0.030578083620788208,88.94603369742603,B
TEC-PH-10001924,Technology,13,699.9,53.83846153846154,699.9,0.030467514273375188,88.9765012116994,B
OFF-BI-10003007,Office Supplies,29,698.04,24.070344827586204,698.04,0.03038654616857667,89.00688775786797,B
FUR-CH-10002044,Furniture,7,694.194,99.17057142857142,694.194,0.030219125022848136,89.03710688289082,B
OFF-AP-10003842,Office Supplies,24,693.952,28.914666666666665,693.952,0.030208590462976505,89.0673154733538,B
TEC-PH-10002564,Technology,27,689.77,25.547037037037036,689.77,0.03002654282089727,89.0973420161747,B
TEC-PH-10000562,Technology,9,688.138,76.45977777777779,688.138,0.029955499838622456,89.12729751601331,B
FUR-CH-10000553,Furniture,23,685.588,29.808173913043476,685.588,0.029844495178818035,89.15714201119214,B
OFF-PA-10003129,Office Supplies,14,684.74,48.910000000000004,684.74,0.02980758068802818,89.18694959188016,B
OFF-ST-10002276,Office Supplies,9,683.552,75.95022222222222,683.552,0.02975586557593107,89.2167054574561,B
FUR-FU-10001215,Furniture,17,681.454,40.0855294117647,681.454,0.029664537036217475,89.24636999449231,B
FUR-FU-10004973,Furniture,51,678.24,13.298823529411765,678.24,0.029524627633624782,89.27589462212593,B
OFF-AP-10002734,Office Supplies,3,675.12,225.04,675.12,0.029388810167511156,89.30528343229345,B
FUR-FU-10004006,Furniture,17,673.87,39.63941176470588,673.87,0.029334396118587423,89.33461782841204,B
OFF-AR-10004010,Office Supplies,20,671.808,33.5904,671.808,0.029244634703482836,89.36386246311552,B
OFF-BI-10004492,Office Supplies,26,669.496,25.749846153846153,669.496,0.029143990478593503,89.39300645359411,B
OFF-BI-10003364,Office Supplies,32,667.9929999999999,20.874781249999998,667.9929999999999,0.029078563026167608,89.42208501662027,B
OFF-AP-10003040,Office Supplies,25,665.6759999999999,26.627039999999997,665.6759999999999,0.028977701145082583,89.45106271776535,B
OFF-AP-10002867,Office Supplies,15,664.832,44.32213333333333,664.832,0.028940960779249278,89.4800036785446,B
OFF-BI-10004330,Office Supplies,33,661.942,20.058848484848486,661.942,0.028815155498137617,89.50881883404274,B
OFF-BI-10000666,Office Supplies,29,653.984,22.551172413793104,653.984,0.02846873389706958,89.53728756793981,B
FUR-TA-10001676,Furniture,22,653.121,29.68731818181818,653.121,0.028431166437692633,89.56571873437751,B
OFF-ST-10004950,Office Supplies,43,652.624,15.177302325581396,652.624,0.02840953141184056,89.59412826578935,B
OFF-PA-10001357,Office Supplies,14,651.4399999999999,46.53142857142857,651.4399999999999,0.028357990424699997,89.62248625621405,B
FUR-BO-10003450,Furniture,14,649.376,46.384,649.376,0.028268141947117135,89.65075439816117,B
TEC-MA-10001856,Technology,2,649.0,324.5,649.0,0.02825177420120088,89.67900617236236,B
OFF-AP-10001124,Office Supplies,8,647.84,80.98,647.84,0.02820127796379966,89.70720745032617,B
OFF-LA-10002762,Office Supplies,51,639.03,12.53,639.03,0.027817767746985203,89.73502521807315,B
FUR-TA-10004767,Furniture,12,638.8199999999999,53.23499999999999,638.8199999999999,0.027808626186766012,89.76283384425992,B
FUR-FU-10001876,Furniture,22,636.6080000000001,28.936727272727275,636.6080000000001,0.027712335085790588,89.79054617934571,B
OFF-EN-10001434,Office Supplies,12,632.52,52.71,632.52,0.027534379380190415,89.8180805587259,B
TEC-AC-10003590,Technology,25,626.538,25.06152,626.538,0.02727397550766101,89.84535453423355,B
TEC-PH-10004080,Technology,13,625.508,48.116,625.508,0.02722913833134786,89.8725836725649,B
OFF-PA-10001736,Office Supplies,18,623.744,34.65244444444445,623.744,0.027152349225506692,89.8997360217904,B
TEC-AC-10002550,Technology,27,619.4159999999999,22.941333333333333,619.4159999999999,0.02696394602251316,89.92669996781292,B
OFF-AR-10001044,Office Supplies,27,618.562,22.909703703703705,618.562,0.026926770344288472,89.95362673815721,B
TEC-PH-10001527,Technology,15,618.48,41.232,618.48,0.026923200782679076,89.98054993893989,B
OFF-PA-10004039,Office Supplies,12,615.78,51.315,615.78,0.026805666437003817,90.00735560537689,C
OFF-PA-10004475,Office Supplies,12,615.552,51.296,615.552,0.026795741314480127,90.03415134669137,C
OFF-ST-10000943,Office Supplies,35,614.0579999999999,17.544514285714282,614.0579999999999,0.02673070564320648,90.06088205233458,C
OFF-ST-10000777,Office Supplies,17,611.712,35.98305882352941,611.712,0.026628581356186426,90.08751063369077,C
OFF-BI-10002854,Office Supplies,36,611.054,16.97372222222222,611.054,0.026599937800832977,90.11411057149161,C
OFF-EN-10002831,Office Supplies,17,610.98,35.94,610.98,0.026596716489136692,90.14070728798075,C
TEC-PH-10003092,Technology,19,607.068,31.95094736842105,607.068,0.026426422281624982,90.16713371026238,C
TEC-PH-10002597,Technology,5,604.752,120.95039999999999,604.752,0.026325603931779094,90.19345931419416,C
OFF-PA-10004327,Office Supplies,13,603.54,46.426153846153845,603.54,0.02627284406994265,90.2197321582641,C
FUR-CH-10002780,Furniture,8,600.4680000000001,75.05850000000001,600.4680000000001,0.026139116103307693,90.2458712743674,C
TEC-MA-10004626,Technology,6,600.0,100.0,600.0,0.026118743483390643,90.2719900178508,C
TEC-PH-10001448,Technology,13,599.88,46.144615384615385,599.88,0.026113519734693964,90.29810353758549,C
OFF-ST-10000934,Office Supplies,16,598.308,37.39425,598.308,0.026045088626767483,90.32414862621226,C
TEC-MA-10003674,Technology,3,597.132,199.04399999999998,597.132,0.025993895889540035,90.3501425221018,C
OFF-PA-10002923,Office Supplies,13,597.068,45.92830769230769,597.068,0.02599110989023514,90.37613363199205,C
TEC-PH-10003357,Technology,10,596.6220000000001,59.662200000000006,596.6220000000001,0.02597169495757916,90.40210532694962,C
OFF-PA-10002222,Office Supplies,27,593.84,21.994074074074074,593.84,0.025850591050294504,90.42795591799992,C
TEC-AC-10001114,Technology,15,591.852,39.4568,591.852,0.025764050946886195,90.45371996894681,C
TEC-PH-10000675,Technology,9,590.328,65.592,590.328,0.025697709338438388,90.47941767828526,C
OFF-PA-10001790,Office Supplies,14,586.088,41.86342857142857,586.088,0.025513136884489092,90.50493081516974,C
OFF-BI-10003982,Office Supplies,48,583.6370000000001,12.159104166666667,583.6370000000001,0.025406441817359446,90.5303372569871,C
TEC-AC-10000991,Technology,13,582.6759999999999,44.821230769230766,582.6759999999999,0.025364608296546874,90.55570186528364,C
OFF-ST-10000676,Office Supplies,7,581.58,83.08285714285715,581.58,0.025316898058450554,90.58101876334209,C
FUR-FU-10001986,Furniture,14,581.172,41.51228571428572,581.172,0.025299137312881848,90.60631790065497,C
TEC-MA-10001016,Technology,6,575.82,95.97000000000001,575.82,0.025066158121010002,90.63138405877598,C
OFF-PA-10003790,Office Supplies,26,575.568,22.13723076923077,575.568,0.025055188248746977,90.65643924702472,C
FUR-FU-10004748,Furniture,12,575.46,47.955000000000005,575.46,0.025050486874919967,90.68148973389964,C
OFF-LA-10001474,Office Supplies,20,573.9639999999999,28.698199999999996,573.9639999999999,0.024985364141168042,90.70647509804081,C
OFF-PA-10002319,Office Supplies,16,573.648,35.853,573.648,0.02497160826960013,90.73144670631041,C
OFF-AR-10002240,Office Supplies,16,573.648,35.853,573.648,0.02497160826960013,90.75641831458,C
TEC-PH-10000011,Technology,34,571.7139999999999,16.815117647058823,571.7139999999999,0.02488741885310533,90.78130573343311,C
TEC-AC-10004595,Technology,4,571.2,142.8,571.2,0.024865043796187893,90.8061707772293,C
OFF-EN-10002504,Office Supplies,24,570.78,23.7825,570.78,0.02484676067574952,90.83101753790504,C
OFF-BI-10003876,Office Supplies,19,569.24,29.96,569.24,0.024779722567475484,90.85579726047251,C
OFF-AR-10003903,Office Supplies,14,565.3860000000001,40.38471428571429,565.3860000000001,0.02461195317183384,90.88040921364434,C
TEC-AC-10003280,Technology,21,563.812,26.848190476190478,563.812,0.024543435001429078,90.90495264864578,C
FUR-FU-10003975,Furniture,13,563.03,43.309999999999995,563.03,0.02450939357242239,90.92946204221819,C
OFF-AP-10000159,Office Supplies,15,558.74,37.24933333333333,558.74,0.024322644556516147,90.95378468677471,C
TEC-AC-10000057,Technology,19,557.814,29.358631578947367,557.814,0.024282334629073445,90.97806702140379,C
TEC-AC-10002006,Technology,39,556.452,14.268,556.452,0.024223045081366152,91.00229006648516,C
OFF-BI-10001765,Office Supplies,22,554.24,25.19272727272727,554.24,0.024126753980390717,91.02641682046556,C
OFF-EN-10000927,Office Supplies,19,552.706,29.08978947368421,552.706,0.024059977059551516,91.0504767975251,C
TEC-AC-10001874,Technology,11,551.908,50.17345454545455,551.908,0.024025239130718606,91.07450203665583,C
FUR-FU-10002759,Furniture,36,551.448,15.318,551.448,0.02400521476071467,91.09850725141655,C
TEC-AC-10004901,Technology,13,549.89,42.29923076923077,549.89,0.023937393090136132,91.12244464450669,C
OFF-AP-10004336,Office Supplies,12,546.816,45.568000000000005,546.816,0.023803578061022897,91.1462482225677,C
FUR-FU-10001602,Furniture,17,546.192,32.12894117647059,546.192,0.02377641456780017,91.17002463713551,C
TEC-PH-10001468,Technology,3,546.06,182.01999999999998,546.06,0.02377066844423382,91.19379530557974,C
OFF-BI-10002794,Office Supplies,22,545.034,24.774272727272727,545.034,0.02372600539287723,91.21752131097261,C
TEC-AC-10003399,Technology,15,543.6,36.24,543.6,0.023663581595951923,91.24118489256857,C
OFF-PA-10001019,Office Supplies,32,543.456,16.983,543.456,0.023657313097515908,91.26484220566608,C
TEC-PH-10001552,Technology,52,542.984,10.442,542.984,0.023636766352642308,91.28847897201872,C
FUR-BO-10002853,Furniture,9,540.804,60.08933333333333,540.804,0.023541868251319324,91.31202084027004,C
OFF-PA-10003656,Office Supplies,21,538.152,25.626285714285718,538.152,0.02342642340512274,91.33544726367516,C
TEC-AC-10003116,Technology,32,536.05,16.7515625,536.05,0.02333492074045259,91.35878218441562,C
FUR-FU-10004018,Furniture,36,536.04,14.889999999999999,536.04,0.0233344854280612,91.38211666984368,C
